"Date","Time","Open","High","Low","Close","Up","Down"
05/25/2022,19:29:57,3976.25,3976.25,3976.25,3976.25,1,0
05/25/2022,19:30:00,3976.25,3976.25,3976.25,3976.25,2,0
05/25/2022,19:30:02,3976.25,3976.25,3976.25,3976.25,1,0
05/25/2022,19:30:05,3976.50,3976.50,3976.50,3976.50,6,0
05/25/2022,19:30:06,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:30:07,3976.50,3976.50,3976.25,3976.50,4,3
05/25/2022,19:30:08,3976.50,3976.50,3976.50,3976.50,3,0
05/25/2022,19:30:14,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:30:15,3976.50,3976.50,3976.50,3976.50,3,0
05/25/2022,19:30:17,3976.25,3976.25,3976.25,3976.25,0,6
05/25/2022,19:30:18,3976.25,3976.50,3976.25,3976.25,7,10
05/25/2022,19:30:19,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:30:24,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:30:27,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:30:29,3976.50,3976.75,3976.50,3976.50,2,1
05/25/2022,19:30:32,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:30:36,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:30:37,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:30:45,3976.50,3976.50,3976.50,3976.50,0,2
05/25/2022,19:30:47,3976.50,3976.50,3976.50,3976.50,0,7
05/25/2022,19:30:49,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:30:51,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:30:53,3976.75,3976.75,3976.75,3976.75,1,0
05/25/2022,19:30:58,3976.75,3976.75,3976.75,3976.75,9,0
05/25/2022,19:31:02,3977.00,3977.00,3977.00,3977.00,10,0
05/25/2022,19:31:09,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:31:10,3977.00,3977.00,3977.00,3977.00,0,5
05/25/2022,19:31:15,3977.25,3977.25,3977.25,3977.25,2,0
05/25/2022,19:31:16,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:31:18,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:31:20,3977.00,3977.00,3977.00,3977.00,0,5
05/25/2022,19:31:21,3977.25,3977.25,3977.25,3977.25,6,0
05/25/2022,19:31:22,3977.50,3977.50,3977.50,3977.50,11,0
05/25/2022,19:31:24,3977.50,3977.50,3977.50,3977.50,2,0
05/25/2022,19:31:27,3977.25,3977.25,3977.25,3977.25,0,10
05/25/2022,19:31:29,3977.00,3977.00,3977.00,3977.00,0,2
05/25/2022,19:31:31,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:31:33,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:31:34,3977.00,3977.00,3977.00,3977.00,0,3
05/25/2022,19:31:35,3977.00,3977.00,3977.00,3977.00,0,6
05/25/2022,19:31:39,3976.75,3976.75,3976.75,3976.75,0,1
05/25/2022,19:31:40,3977.00,3977.00,3977.00,3977.00,3,0
05/25/2022,19:31:45,3976.75,3977.00,3976.75,3977.00,3,1
05/25/2022,19:31:46,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:31:47,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:31:51,3976.75,3976.75,3976.75,3976.75,0,2
05/25/2022,19:31:53,3976.75,3976.75,3976.75,3976.75,0,3
05/25/2022,19:31:57,3976.75,3976.75,3976.75,3976.75,0,1
05/25/2022,19:32:01,3977.00,3977.00,3977.00,3977.00,4,0
05/25/2022,19:32:02,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:32:03,3976.75,3976.75,3976.75,3976.75,0,3
05/25/2022,19:32:09,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:32:13,3977.00,3977.00,3977.00,3977.00,4,0
05/25/2022,19:32:17,3977.50,3977.50,3977.50,3977.50,1,0
05/25/2022,19:32:19,3977.75,3977.75,3977.50,3977.50,3,2
05/25/2022,19:32:21,3977.25,3977.50,3977.25,3977.50,1,8
05/25/2022,19:32:24,3977.25,3977.25,3977.25,3977.25,0,3
05/25/2022,19:32:25,3977.00,3977.25,3977.00,3977.25,1,2
05/25/2022,19:32:33,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:32:35,3977.50,3977.50,3977.50,3977.50,1,0
05/25/2022,19:32:38,3977.50,3977.50,3977.50,3977.50,1,0
05/25/2022,19:32:39,3977.50,3978.25,3977.50,3978.25,22,6
05/25/2022,19:32:40,3978.25,3978.25,3977.75,3977.75,1,6
05/25/2022,19:32:41,3978.00,3978.00,3978.00,3978.00,2,0
05/25/2022,19:32:43,3978.00,3978.00,3978.00,3978.00,1,0
05/25/2022,19:32:45,3978.00,3978.00,3978.00,3978.00,2,0
05/25/2022,19:32:46,3978.00,3978.00,3978.00,3978.00,2,0
05/25/2022,19:32:49,3978.00,3978.00,3978.00,3978.00,1,0
05/25/2022,19:32:56,3978.00,3978.00,3978.00,3978.00,8,0
05/25/2022,19:33:03,3978.00,3978.00,3978.00,3978.00,6,0
05/25/2022,19:33:04,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:33:05,3978.00,3978.00,3978.00,3978.00,0,3
05/25/2022,19:33:06,3978.25,3978.25,3978.00,3978.00,1,5
05/25/2022,19:33:07,3977.75,3977.75,3977.75,3977.75,0,16
05/25/2022,19:33:08,3978.00,3978.00,3977.75,3977.75,3,1
05/25/2022,19:33:09,3978.00,3978.00,3977.75,3977.75,1,3
05/25/2022,19:33:10,3978.00,3978.75,3978.00,3978.25,73,30
05/25/2022,19:33:11,3978.00,3978.00,3978.00,3978.00,0,3
05/25/2022,19:33:17,3978.00,3978.00,3978.00,3978.00,0,4
05/25/2022,19:33:20,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:33:21,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:33:23,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:33:24,3978.00,3978.00,3978.00,3978.00,0,4
05/25/2022,19:33:27,3978.00,3978.00,3978.00,3978.00,0,2
05/25/2022,19:33:30,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:33:31,3978.00,3978.00,3978.00,3978.00,0,3
05/25/2022,19:33:34,3977.75,3977.75,3977.75,3977.75,0,2
05/25/2022,19:33:35,3978.00,3978.25,3978.00,3978.25,13,0
05/25/2022,19:33:38,3978.00,3978.00,3978.00,3978.00,0,5
05/25/2022,19:33:40,3978.00,3978.00,3978.00,3978.00,0,1
05/25/2022,19:33:41,3978.00,3978.00,3978.00,3978.00,0,1
05/25/2022,19:33:42,3977.75,3977.75,3977.75,3977.75,0,1
05/25/2022,19:33:51,3978.00,3978.00,3978.00,3978.00,4,0
05/25/2022,19:34:02,3978.25,3978.25,3978.25,3978.25,5,0
05/25/2022,19:34:03,3978.25,3978.25,3978.25,3978.25,8,0
05/25/2022,19:34:08,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:34:10,3978.25,3978.25,3978.25,3978.25,2,0
05/25/2022,19:34:11,3978.50,3978.50,3978.50,3978.50,3,0
05/25/2022,19:34:12,3978.25,3978.50,3978.25,3978.50,1,3
05/25/2022,19:34:13,3978.50,3978.50,3978.50,3978.50,3,0
05/25/2022,19:34:15,3978.75,3978.75,3978.75,3978.75,8,0
05/25/2022,19:34:18,3979.00,3979.00,3979.00,3979.00,10,0
05/25/2022,19:34:19,3978.75,3978.75,3978.75,3978.75,0,12
05/25/2022,19:34:20,3978.75,3978.75,3978.50,3978.50,0,11
05/25/2022,19:34:22,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:34:27,3978.50,3978.50,3978.50,3978.50,2,0
05/25/2022,19:34:31,3978.50,3978.50,3978.50,3978.50,1,0
05/25/2022,19:34:32,3978.50,3978.50,3978.50,3978.50,1,0
05/25/2022,19:34:33,3978.75,3978.75,3978.75,3978.75,2,0
05/25/2022,19:34:35,3978.50,3978.50,3978.25,3978.25,0,5
05/25/2022,19:34:38,3978.75,3978.75,3978.75,3978.75,1,0
05/25/2022,19:34:40,3978.25,3978.50,3978.25,3978.50,2,1
05/25/2022,19:34:43,3978.50,3978.75,3978.50,3978.75,5,0
05/25/2022,19:34:46,3978.50,3978.50,3978.50,3978.50,0,1
05/25/2022,19:34:48,3978.25,3978.25,3978.25,3978.25,0,4
05/25/2022,19:34:49,3978.50,3978.50,3978.25,3978.50,2,1
05/25/2022,19:34:50,3978.50,3978.50,3978.50,3978.50,1,0
05/25/2022,19:34:51,3978.50,3978.50,3978.50,3978.50,1,0
05/25/2022,19:34:52,3978.50,3978.50,3978.50,3978.50,2,0
05/25/2022,19:34:54,3978.75,3978.75,3978.50,3978.50,1,1
05/25/2022,19:34:59,3978.75,3978.75,3978.75,3978.75,1,0
05/25/2022,19:35:03,3978.75,3978.75,3978.75,3978.75,2,0
05/25/2022,19:35:04,3978.75,3978.75,3978.75,3978.75,7,0
05/25/2022,19:35:06,3978.75,3979.00,3978.75,3979.00,2,0
05/25/2022,19:35:07,3978.75,3978.75,3978.75,3978.75,0,9
05/25/2022,19:35:08,3978.75,3978.75,3978.75,3978.75,0,1
05/25/2022,19:35:10,3978.50,3978.50,3978.50,3978.50,0,2
05/25/2022,19:35:13,3978.50,3978.50,3978.50,3978.50,0,13
05/25/2022,19:35:16,3978.25,3978.50,3978.25,3978.50,1,5
05/25/2022,19:35:20,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:35:22,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:35:23,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:35:25,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:35:28,3978.50,3978.50,3978.50,3978.50,1,0
05/25/2022,19:35:29,3978.50,3978.50,3978.50,3978.50,8,0
05/25/2022,19:35:33,3978.75,3978.75,3978.75,3978.75,4,0
05/25/2022,19:35:45,3978.50,3978.50,3978.50,3978.50,0,1
05/25/2022,19:35:49,3978.50,3978.50,3978.50,3978.50,0,3
05/25/2022,19:35:50,3978.50,3978.50,3978.50,3978.50,0,5
05/25/2022,19:35:54,3978.50,3978.50,3978.50,3978.50,0,1
05/25/2022,19:35:55,3978.25,3978.25,3978.25,3978.25,0,1
05/25/2022,19:35:57,3978.75,3978.75,3978.75,3978.75,1,0
05/25/2022,19:35:59,3978.50,3978.50,3978.50,3978.50,0,1
05/25/2022,19:36:03,3978.50,3978.50,3978.50,3978.50,0,1
05/25/2022,19:36:10,3978.25,3978.25,3978.25,3978.25,0,10
05/25/2022,19:36:12,3978.00,3978.00,3978.00,3978.00,0,8
05/25/2022,19:36:13,3977.75,3977.75,3977.75,3977.75,0,3
05/25/2022,19:36:14,3977.75,3977.75,3977.75,3977.75,0,1
05/25/2022,19:36:15,3977.75,3978.00,3977.75,3978.00,1,5
05/25/2022,19:36:16,3977.50,3977.50,3977.50,3977.50,0,8
05/25/2022,19:36:18,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:36:19,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:36:22,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:36:23,3977.75,3977.75,3977.75,3977.75,3,0
05/25/2022,19:36:25,3977.75,3977.75,3977.75,3977.75,3,0
05/25/2022,19:36:30,3977.75,3977.75,3977.75,3977.75,2,0
05/25/2022,19:36:31,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:36:35,3977.75,3977.75,3977.75,3977.75,2,0
05/25/2022,19:36:40,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:36:43,3978.00,3978.00,3978.00,3978.00,1,0
05/25/2022,19:36:47,3977.75,3977.75,3977.75,3977.75,0,2
05/25/2022,19:36:48,3978.00,3978.00,3978.00,3978.00,5,0
05/25/2022,19:36:49,3977.75,3977.75,3977.75,3977.75,0,8
05/25/2022,19:36:53,3977.75,3977.75,3977.75,3977.75,0,1
05/25/2022,19:36:54,3977.75,3977.75,3977.75,3977.75,0,1
05/25/2022,19:36:55,3977.75,3977.75,3977.75,3977.75,0,4
05/25/2022,19:36:59,3977.75,3977.75,3977.50,3977.50,0,2
05/25/2022,19:37:01,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:37:02,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:37:03,3977.75,3977.75,3977.75,3977.75,2,0
05/25/2022,19:37:05,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:37:08,3977.50,3977.50,3977.50,3977.50,0,2
05/25/2022,19:37:10,3977.25,3977.50,3977.25,3977.50,5,16
05/25/2022,19:37:17,3977.25,3977.25,3977.25,3977.25,0,5
05/25/2022,19:37:19,3977.00,3977.00,3977.00,3977.00,0,4
05/25/2022,19:37:22,3977.25,3977.25,3977.25,3977.25,7,0
05/25/2022,19:37:23,3977.50,3977.50,3977.25,3977.25,4,12
05/25/2022,19:37:29,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:37:30,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:37:32,3977.00,3977.00,3977.00,3977.00,0,7
05/25/2022,19:37:34,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:37:35,3976.75,3977.00,3976.75,3977.00,1,2
05/25/2022,19:37:36,3976.75,3976.75,3976.75,3976.75,0,2
05/25/2022,19:37:45,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:37:47,3976.75,3976.75,3976.75,3976.75,0,1
05/25/2022,19:37:55,3976.75,3976.75,3976.75,3976.75,0,1
05/25/2022,19:37:59,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:38:01,3976.75,3976.75,3976.75,3976.75,0,4
05/25/2022,19:38:02,3976.75,3976.75,3976.75,3976.75,0,4
05/25/2022,19:38:05,3976.75,3976.75,3976.75,3976.75,0,3
05/25/2022,19:38:06,3976.50,3976.50,3976.00,3976.25,4,10
05/25/2022,19:38:07,3976.25,3976.50,3976.25,3976.50,7,0
05/25/2022,19:38:08,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:38:09,3976.25,3976.25,3976.25,3976.25,0,1
05/25/2022,19:38:16,3976.25,3976.25,3976.25,3976.25,0,5
05/25/2022,19:38:17,3976.50,3976.50,3976.50,3976.50,3,0
05/25/2022,19:38:18,3976.25,3976.50,3976.25,3976.50,1,1
05/25/2022,19:38:21,3976.25,3976.25,3976.25,3976.25,0,13
05/25/2022,19:38:23,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:38:27,3976.25,3976.25,3976.25,3976.25,5,0
05/25/2022,19:38:30,3976.50,3976.50,3976.50,3976.50,8,0
05/25/2022,19:38:31,3976.75,3976.75,3976.75,3976.75,1,0
05/25/2022,19:38:39,3976.50,3976.50,3976.50,3976.50,0,9
05/25/2022,19:38:47,3976.50,3976.50,3976.50,3976.50,0,4
05/25/2022,19:38:51,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:38:55,3976.25,3976.25,3976.25,3976.25,0,4
05/25/2022,19:38:56,3976.25,3976.25,3976.25,3976.25,0,1
05/25/2022,19:38:59,3976.00,3976.00,3976.00,3976.00,0,2
05/25/2022,19:39:01,3976.00,3976.00,3976.00,3976.00,0,3
05/25/2022,19:39:04,3976.00,3976.00,3976.00,3976.00,0,5
05/25/2022,19:39:07,3976.25,3976.25,3976.25,3976.25,3,0
05/25/2022,19:39:08,3976.00,3976.00,3976.00,3976.00,0,2
05/25/2022,19:39:18,3976.00,3976.00,3976.00,3976.00,0,3
05/25/2022,19:39:19,3975.75,3975.75,3975.75,3975.75,0,4
05/25/2022,19:39:21,3975.75,3975.75,3975.75,3975.75,0,2
05/25/2022,19:39:22,3975.75,3975.75,3975.75,3975.75,0,1
05/25/2022,19:39:23,3976.00,3976.25,3976.00,3976.00,10,1
05/25/2022,19:39:33,3976.00,3976.00,3976.00,3976.00,0,5
05/25/2022,19:39:34,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:39:35,3976.00,3976.00,3976.00,3976.00,0,3
05/25/2022,19:39:38,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:39:40,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:39:46,3976.00,3976.00,3976.00,3976.00,0,10
05/25/2022,19:39:49,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:39:57,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:39:59,3975.75,3976.00,3975.75,3976.00,6,1
05/25/2022,19:40:01,3976.50,3976.50,3976.50,3976.50,10,0
05/25/2022,19:40:02,3976.75,3976.75,3976.50,3976.50,1,2
05/25/2022,19:40:03,3976.25,3976.25,3976.25,3976.25,0,2
05/25/2022,19:40:07,3976.50,3976.50,3976.50,3976.50,3,0
05/25/2022,19:40:10,3976.50,3976.50,3976.50,3976.50,2,0
05/25/2022,19:40:16,3976.50,3976.50,3976.50,3976.50,2,0
05/25/2022,19:40:17,3976.75,3976.75,3976.75,3976.75,5,0
05/25/2022,19:40:18,3976.75,3976.75,3976.75,3976.75,5,0
05/25/2022,19:40:21,3976.75,3976.75,3976.75,3976.75,2,0
05/25/2022,19:40:24,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:40:30,3977.00,3977.25,3977.00,3977.25,9,0
05/25/2022,19:40:33,3977.00,3977.00,3977.00,3977.00,0,4
05/25/2022,19:40:38,3977.00,3977.00,3977.00,3977.00,0,2
05/25/2022,19:40:39,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:40:40,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:40:45,3977.25,3977.50,3977.25,3977.50,10,0
05/25/2022,19:40:46,3977.75,3977.75,3977.50,3977.50,4,3
05/25/2022,19:40:47,3977.50,3977.75,3977.50,3977.75,1,3
05/25/2022,19:40:48,3977.50,3977.50,3977.50,3977.50,0,1
05/25/2022,19:40:59,3977.50,3977.50,3977.25,3977.25,0,11
05/25/2022,19:41:01,3977.50,3977.50,3977.50,3977.50,3,0
05/25/2022,19:41:02,3977.75,3977.75,3977.75,3977.75,2,0
05/25/2022,19:41:06,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:41:10,3977.75,3977.75,3977.75,3977.75,2,0
05/25/2022,19:41:14,3978.00,3978.00,3978.00,3978.00,2,0
05/25/2022,19:41:15,3978.25,3978.25,3978.25,3978.25,2,0
05/25/2022,19:41:17,3978.25,3978.50,3978.25,3978.25,4,1
05/25/2022,19:41:19,3978.50,3978.50,3978.25,3978.25,2,2
05/25/2022,19:41:21,3978.25,3978.25,3978.25,3978.25,0,3
05/25/2022,19:41:22,3978.25,3978.25,3978.25,3978.25,0,6
05/25/2022,19:41:25,3978.25,3978.25,3978.25,3978.25,0,9
05/25/2022,19:41:26,3978.25,3978.25,3978.25,3978.25,0,2
05/25/2022,19:41:27,3978.25,3978.50,3978.25,3978.50,1,2
05/25/2022,19:41:29,3978.00,3978.00,3978.00,3978.00,0,4
05/25/2022,19:41:31,3978.25,3978.25,3978.25,3978.25,1,0
05/25/2022,19:41:33,3978.00,3978.00,3978.00,3978.00,0,7
05/25/2022,19:41:34,3978.00,3978.00,3978.00,3978.00,0,2
05/25/2022,19:41:35,3978.00,3978.00,3978.00,3978.00,0,2
05/25/2022,19:41:37,3977.75,3977.75,3977.75,3977.75,0,6
05/25/2022,19:41:38,3977.50,3977.50,3977.50,3977.50,0,4
05/25/2022,19:41:39,3977.25,3977.25,3977.00,3977.25,1,5
05/25/2022,19:41:40,3977.25,3977.25,3977.25,3977.25,2,0
05/25/2022,19:41:45,3977.25,3977.25,3977.25,3977.25,2,0
05/25/2022,19:41:49,3977.00,3977.00,3977.00,3977.00,0,2
05/25/2022,19:41:51,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:41:54,3977.00,3977.00,3977.00,3977.00,0,3
05/25/2022,19:41:55,3976.75,3977.00,3976.75,3977.00,3,2
05/25/2022,19:41:56,3977.25,3977.25,3977.25,3977.25,2,0
05/25/2022,19:41:59,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:42:00,3977.25,3977.25,3977.25,3977.25,4,0
05/25/2022,19:42:01,3977.00,3977.00,3977.00,3977.00,0,5
05/25/2022,19:42:03,3977.25,3977.25,3977.25,3977.25,2,0
05/25/2022,19:42:04,3977.25,3977.50,3977.25,3977.50,5,0
05/25/2022,19:42:06,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:42:07,3977.75,3977.75,3977.75,3977.75,1,0
05/25/2022,19:42:10,3977.50,3977.50,3977.50,3977.50,0,7
05/25/2022,19:42:16,3977.25,3977.25,3977.25,3977.25,0,2
05/25/2022,19:42:20,3977.25,3977.25,3977.25,3977.25,0,1
05/25/2022,19:42:21,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:42:24,3977.25,3977.25,3977.25,3977.25,1,0
05/25/2022,19:42:27,3977.00,3977.00,3977.00,3977.00,0,8
05/25/2022,19:42:31,3976.75,3976.75,3976.75,3976.75,0,5
05/25/2022,19:42:37,3976.50,3976.50,3976.25,3976.50,2,9
05/25/2022,19:42:38,3976.75,3976.75,3976.25,3976.25,1,1
05/25/2022,19:42:39,3976.50,3976.50,3976.50,3976.50,2,0
05/25/2022,19:42:42,3976.50,3976.50,3976.50,3976.50,3,0
05/25/2022,19:42:55,3976.50,3976.50,3976.50,3976.50,2,0
05/25/2022,19:43:03,3976.00,3976.00,3976.00,3976.00,0,5
05/25/2022,19:43:08,3975.75,3976.00,3975.75,3976.00,6,2
05/25/2022,19:43:12,3976.00,3976.00,3976.00,3976.00,2,0
05/25/2022,19:43:14,3976.00,3976.00,3975.75,3975.75,1,1
05/25/2022,19:43:17,3976.00,3976.00,3976.00,3976.00,4,0
05/25/2022,19:43:19,3976.00,3976.00,3975.75,3975.75,1,2
05/25/2022,19:43:21,3975.75,3975.75,3975.75,3975.75,0,1
05/25/2022,19:43:24,3975.75,3975.75,3975.75,3975.75,0,1
05/25/2022,19:43:25,3975.75,3975.75,3975.75,3975.75,0,2
05/25/2022,19:43:26,3975.75,3975.75,3975.75,3975.75,0,5
05/25/2022,19:43:28,3975.50,3975.50,3975.50,3975.50,0,8
05/25/2022,19:43:29,3975.25,3975.50,3975.25,3975.25,1,12
05/25/2022,19:43:30,3975.25,3975.25,3975.25,3975.25,0,4
05/25/2022,19:43:31,3975.25,3975.50,3975.00,3975.25,12,18
05/25/2022,19:43:32,3975.50,3975.50,3975.50,3975.50,6,0
05/25/2022,19:43:33,3975.75,3975.75,3975.25,3975.25,1,10
05/25/2022,19:43:34,3975.25,3975.25,3975.00,3975.00,1,51
05/25/2022,19:43:35,3974.75,3975.00,3974.50,3974.75,4,26
05/25/2022,19:43:36,3974.75,3975.00,3974.75,3975.00,7,6
05/25/2022,19:43:38,3974.75,3975.00,3974.75,3975.00,1,2
05/25/2022,19:43:39,3975.00,3975.00,3975.00,3975.00,1,0
05/25/2022,19:43:50,3974.75,3974.75,3974.75,3974.75,0,2
05/25/2022,19:43:53,3974.75,3974.75,3974.75,3974.75,0,2
05/25/2022,19:43:55,3974.75,3975.50,3974.75,3975.50,11,1
05/25/2022,19:44:00,3975.50,3975.50,3975.25,3975.25,2,1
05/25/2022,19:44:01,3975.50,3975.50,3975.50,3975.50,1,0
05/25/2022,19:44:05,3975.50,3975.50,3975.50,3975.50,3,0
05/25/2022,19:44:07,3975.50,3975.50,3975.50,3975.50,1,0
05/25/2022,19:44:09,3975.75,3975.75,3975.75,3975.75,5,0
05/25/2022,19:44:15,3975.50,3975.50,3975.50,3975.50,0,3
05/25/2022,19:44:17,3975.50,3975.50,3975.50,3975.50,0,3
05/25/2022,19:44:24,3975.75,3975.75,3975.75,3975.75,1,0
05/25/2022,19:44:28,3976.00,3976.00,3976.00,3976.00,7,0
05/25/2022,19:44:29,3976.00,3976.00,3976.00,3976.00,1,0
05/25/2022,19:44:32,3976.00,3976.00,3976.00,3976.00,12,0
05/25/2022,19:44:35,3976.00,3976.00,3976.00,3976.00,1,0
05/25/2022,19:44:41,3976.00,3976.00,3976.00,3976.00,3,0
05/25/2022,19:44:42,3975.75,3975.75,3975.75,3975.75,0,5
05/25/2022,19:44:49,3975.75,3975.75,3975.75,3975.75,0,6
05/25/2022,19:44:55,3976.00,3976.00,3976.00,3976.00,1,0
05/25/2022,19:44:56,3976.00,3976.00,3976.00,3976.00,5,0
05/25/2022,19:44:59,3976.25,3976.25,3976.25,3976.25,2,0
05/25/2022,19:45:00,3976.25,3976.25,3976.25,3976.25,1,0
05/25/2022,19:45:01,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:45:02,3976.50,3976.75,3976.50,3976.75,7,0
05/25/2022,19:45:06,3976.75,3976.75,3976.75,3976.75,3,0
05/25/2022,19:45:07,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:45:09,3977.00,3977.00,3977.00,3977.00,5,0
05/25/2022,19:45:10,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:45:11,3977.25,3977.25,3977.00,3977.00,3,4
05/25/2022,19:45:14,3977.00,3977.00,3977.00,3977.00,0,3
05/25/2022,19:45:18,3977.00,3977.00,3977.00,3977.00,0,3
05/25/2022,19:45:21,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:45:25,3977.00,3977.00,3977.00,3977.00,0,1
05/25/2022,19:45:28,3976.75,3976.75,3976.75,3976.75,0,5
05/25/2022,19:45:29,3976.75,3976.75,3976.75,3976.75,0,4
05/25/2022,19:45:30,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:45:31,3977.00,3977.00,3977.00,3977.00,3,0
05/25/2022,19:45:36,3976.75,3976.75,3976.75,3976.75,0,1
05/25/2022,19:45:48,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:45:50,3976.25,3976.25,3976.25,3976.25,0,4
05/25/2022,19:45:51,3976.25,3976.25,3976.25,3976.25,0,3
05/25/2022,19:45:52,3976.25,3976.25,3976.25,3976.25,0,5
05/25/2022,19:45:54,3976.50,3976.50,3976.50,3976.50,5,0
05/25/2022,19:45:55,3976.50,3976.50,3976.50,3976.50,2,0
05/25/2022,19:45:57,3976.25,3976.25,3976.25,3976.25,0,7
05/25/2022,19:45:58,3976.00,3976.25,3976.00,3976.25,4,1
05/25/2022,19:46:06,3976.00,3976.00,3976.00,3976.00,0,1
05/25/2022,19:46:07,3976.00,3976.00,3976.00,3976.00,0,4
05/25/2022,19:46:10,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:46:14,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:46:20,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:46:23,3976.50,3976.50,3976.50,3976.50,1,0
05/25/2022,19:46:24,3976.50,3976.50,3976.50,3976.50,7,0
05/25/2022,19:46:25,3976.25,3976.25,3976.25,3976.25,0,1
05/25/2022,19:46:26,3976.25,3976.25,3976.25,3976.25,0,1
05/25/2022,19:46:27,3976.50,3976.50,3976.50,3976.50,6,0
05/25/2022,19:46:30,3976.75,3976.75,3976.75,3976.75,2,0
05/25/2022,19:46:34,3976.50,3976.50,3976.50,3976.50,0,1
05/25/2022,19:46:49,3976.75,3976.75,3976.75,3976.75,1,0
05/25/2022,19:46:55,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:46:56,3977.00,3977.00,3977.00,3977.00,1,0
05/25/2022,19:46:57,3977.25,3977.50,3977.25,3977.50,5,0
05/25/2022,19:46:59,3977.50,3977.50,3977.50,3977.50,2,0
