"Date","Time","Open","High","Low","Close","Up","Down"
05/11/2022,01:05:43,4011.75,4012.25,4011.75,4012.00,5,6
05/11/2022,01:05:44,4012.25,4012.25,4012.25,4012.25,2,0
05/11/2022,01:05:46,4012.25,4012.25,4012.25,4012.25,5,0
05/11/2022,01:05:47,4012.25,4012.25,4012.25,4012.25,3,0
05/11/2022,01:05:48,4012.25,4012.50,4012.25,4012.50,18,0
05/11/2022,01:05:49,4012.50,4012.50,4012.50,4012.50,4,0
05/11/2022,01:05:50,4012.50,4012.50,4012.50,4012.50,2,0
05/11/2022,01:05:51,4012.50,4012.50,4012.25,4012.50,30,7
05/11/2022,01:05:52,4012.50,4012.50,4012.00,4012.25,5,22
05/11/2022,01:05:53,4012.25,4012.25,4012.25,4012.25,1,0
05/11/2022,01:05:54,4012.50,4012.50,4012.50,4012.50,1,0
05/11/2022,01:05:57,4012.50,4012.50,4012.50,4012.50,1,0
05/11/2022,01:05:58,4012.50,4012.50,4012.50,4012.50,2,0
05/11/2022,01:06:00,4012.75,4012.75,4012.75,4012.75,6,0
05/11/2022,01:06:01,4012.75,4012.75,4012.75,4012.75,1,0
05/11/2022,01:06:02,4012.75,4013.25,4012.75,4013.25,11,0
05/11/2022,01:06:03,4013.25,4013.25,4013.00,4013.00,1,5
05/11/2022,01:06:08,4012.75,4012.75,4012.75,4012.75,0,14
05/11/2022,01:06:10,4012.50,4012.50,4012.50,4012.50,0,1
05/11/2022,01:06:16,4012.75,4012.75,4012.75,4012.75,5,0
05/11/2022,01:06:18,4012.75,4012.75,4012.25,4012.25,3,16
05/11/2022,01:06:19,4012.50,4012.50,4012.25,4012.25,3,1
05/11/2022,01:06:20,4012.50,4012.50,4012.50,4012.50,2,0
05/11/2022,01:06:22,4012.50,4013.00,4012.50,4013.00,14,2
05/11/2022,01:06:24,4013.25,4013.25,4013.00,4013.00,2,3
05/11/2022,01:06:26,4013.00,4013.25,4013.00,4013.25,1,1
05/11/2022,01:06:27,4013.25,4013.25,4013.25,4013.25,3,0
05/11/2022,01:06:28,4012.75,4012.75,4012.75,4012.75,0,4
05/11/2022,01:06:29,4013.00,4013.00,4013.00,4013.00,1,0
05/11/2022,01:06:31,4013.00,4013.00,4013.00,4013.00,2,0
05/11/2022,01:06:33,4013.00,4013.00,4013.00,4013.00,3,0
05/11/2022,01:06:34,4013.00,4013.00,4013.00,4013.00,6,0
05/11/2022,01:06:35,4013.00,4013.00,4013.00,4013.00,1,0
05/11/2022,01:06:36,4012.75,4012.75,4012.75,4012.75,0,1
05/11/2022,01:06:40,4012.75,4012.75,4012.50,4012.75,8,7
05/11/2022,01:06:42,4013.00,4013.00,4012.75,4012.75,1,8
05/11/2022,01:06:43,4012.50,4012.50,4012.50,4012.50,0,6
05/11/2022,01:06:44,4012.75,4012.75,4012.75,4012.75,7,0
05/11/2022,01:06:45,4012.75,4012.75,4012.75,4012.75,1,0
05/11/2022,01:06:48,4012.75,4012.75,4012.50,4012.50,1,1
05/11/2022,01:06:54,4012.75,4012.75,4012.75,4012.75,1,0
05/11/2022,01:06:55,4012.50,4012.50,4012.50,4012.50,0,1
05/11/2022,01:06:56,4012.50,4012.50,4012.50,4012.50,0,9
05/11/2022,01:07:00,4012.50,4012.75,4012.50,4012.75,1,4
05/11/2022,01:07:03,4012.50,4012.50,4012.50,4012.50,0,3
05/11/2022,01:07:04,4012.25,4012.25,4012.25,4012.25,0,16
05/11/2022,01:07:05,4012.25,4012.25,4012.25,4012.25,0,1
05/11/2022,01:07:06,4012.00,4012.25,4011.50,4011.50,1,8
05/11/2022,01:07:07,4011.50,4011.75,4011.25,4011.75,6,27
05/11/2022,01:07:08,4012.00,4012.00,4012.00,4012.00,3,0
05/11/2022,01:07:10,4012.00,4012.00,4012.00,4012.00,2,0
05/11/2022,01:07:11,4011.75,4011.75,4011.75,4011.75,0,12
05/11/2022,01:07:12,4011.75,4011.75,4011.75,4011.75,0,1
05/11/2022,01:07:13,4011.50,4011.50,4011.25,4011.25,0,10
05/11/2022,01:07:14,4011.00,4011.25,4011.00,4011.25,3,7
05/11/2022,01:07:16,4011.00,4011.00,4010.75,4011.00,19,14
05/11/2022,01:07:17,4011.00,4011.25,4010.75,4011.25,24,1
05/11/2022,01:07:19,4011.25,4011.25,4011.25,4011.25,12,0
05/11/2022,01:07:20,4011.25,4011.25,4011.00,4011.00,1,1
05/11/2022,01:07:23,4011.00,4011.00,4010.75,4010.75,0,8
05/11/2022,01:07:24,4011.25,4011.25,4011.25,4011.25,2,0
05/11/2022,01:07:25,4011.25,4011.50,4011.25,4011.25,15,6
05/11/2022,01:07:26,4011.25,4011.25,4011.25,4011.25,0,2
05/11/2022,01:07:29,4011.25,4011.25,4011.25,4011.25,0,9
05/11/2022,01:07:30,4011.50,4011.50,4011.50,4011.50,3,0
05/11/2022,01:07:32,4011.25,4011.25,4011.25,4011.25,0,2
05/11/2022,01:07:33,4011.25,4011.25,4011.25,4011.25,0,1
05/11/2022,01:07:35,4011.50,4011.50,4011.25,4011.50,8,1
05/11/2022,01:07:36,4011.75,4011.75,4011.75,4011.75,1,0
05/11/2022,01:07:37,4011.50,4011.50,4011.50,4011.50,0,8
05/11/2022,01:07:38,4011.50,4011.50,4011.50,4011.50,0,1
05/11/2022,01:07:39,4011.50,4011.50,4011.50,4011.50,0,1
05/11/2022,01:07:43,4011.25,4011.25,4011.25,4011.25,0,1
05/11/2022,01:07:44,4011.25,4011.25,4011.25,4011.25,0,1
05/11/2022,01:07:46,4011.25,4011.50,4011.25,4011.50,1,9
05/11/2022,01:07:47,4011.25,4011.25,4011.25,4011.25,0,1
05/11/2022,01:07:48,4011.75,4011.75,4011.50,4011.50,1,1
05/11/2022,01:07:49,4011.50,4012.00,4011.50,4012.00,5,1
05/11/2022,01:07:50,4012.00,4012.00,4012.00,4012.00,4,0
05/11/2022,01:07:52,4012.25,4012.25,4012.25,4012.25,2,0
05/11/2022,01:07:54,4012.25,4012.25,4012.25,4012.25,1,0
05/11/2022,01:07:56,4012.25,4012.25,4012.25,4012.25,1,0
05/11/2022,01:07:57,4012.25,4012.25,4012.25,4012.25,2,0
05/11/2022,01:07:59,4011.75,4011.75,4011.75,4011.75,0,4
05/11/2022,01:08:00,4011.50,4011.75,4011.50,4011.75,3,1
05/11/2022,01:08:01,4011.75,4011.75,4011.75,4011.75,4,0
05/11/2022,01:08:03,4011.50,4011.50,4011.50,4011.50,0,6
05/11/2022,01:08:05,4011.25,4011.25,4011.25,4011.25,0,1
05/11/2022,01:08:06,4011.00,4011.25,4010.75,4010.75,6,8
05/11/2022,01:08:07,4010.75,4010.75,4010.50,4010.75,13,37
05/11/2022,01:08:10,4010.75,4010.75,4010.25,4010.25,3,5
05/11/2022,01:08:11,4010.50,4010.50,4010.50,4010.50,7,0
05/11/2022,01:08:12,4010.75,4010.75,4010.75,4010.75,1,0
05/11/2022,01:08:15,4010.50,4010.50,4010.50,4010.50,0,3
05/11/2022,01:08:16,4010.25,4010.50,4010.25,4010.50,4,1
05/11/2022,01:08:19,4010.50,4010.50,4010.50,4010.50,4,0
05/11/2022,01:08:20,4010.25,4010.25,4010.25,4010.25,0,7
05/11/2022,01:08:21,4010.25,4010.25,4010.25,4010.25,0,2
05/11/2022,01:08:23,4010.25,4010.25,4010.25,4010.25,0,1
05/11/2022,01:08:24,4010.25,4010.25,4010.25,4010.25,0,1
05/11/2022,01:08:25,4010.25,4010.25,4010.25,4010.25,0,4
05/11/2022,01:08:26,4010.00,4010.25,4009.75,4010.00,1,12
05/11/2022,01:08:27,4010.00,4010.00,4010.00,4010.00,0,1
05/11/2022,01:08:28,4010.00,4010.00,4010.00,4010.00,0,1
05/11/2022,01:08:29,4009.75,4009.75,4009.50,4009.75,3,11
05/11/2022,01:08:30,4009.75,4009.75,4009.75,4009.75,1,0
05/11/2022,01:08:31,4009.50,4009.50,4009.50,4009.50,0,2
05/11/2022,01:08:32,4009.25,4009.25,4009.25,4009.25,0,1
05/11/2022,01:08:33,4009.50,4009.50,4009.50,4009.50,5,0
05/11/2022,01:08:34,4009.50,4009.50,4009.50,4009.50,1,0
05/11/2022,01:08:35,4009.50,4009.50,4009.50,4009.50,1,0
05/11/2022,01:08:36,4009.75,4010.25,4009.75,4010.25,10,0
05/11/2022,01:08:37,4010.00,4010.00,4010.00,4010.00,0,1
05/11/2022,01:08:38,4010.00,4010.00,4010.00,4010.00,0,1
05/11/2022,01:08:41,4010.25,4010.25,4010.25,4010.25,1,0
05/11/2022,01:08:42,4010.50,4010.50,4010.50,4010.50,1,0
05/11/2022,01:08:43,4010.50,4010.50,4010.50,4010.50,7,0
05/11/2022,01:08:44,4010.50,4010.50,4010.50,4010.50,1,0
05/11/2022,01:08:45,4010.75,4010.75,4010.75,4010.75,1,0
05/11/2022,01:08:48,4010.75,4010.75,4010.75,4010.75,1,0
05/11/2022,01:08:49,4010.50,4010.50,4010.50,4010.50,0,1
05/11/2022,01:08:54,4010.75,4010.75,4010.75,4010.75,1,0
05/11/2022,01:08:58,4010.75,4010.75,4010.75,4010.75,1,0
05/11/2022,01:08:59,4010.75,4010.75,4010.75,4010.75,9,0
05/11/2022,01:09:00,4010.50,4010.75,4010.50,4010.75,1,5
05/11/2022,01:09:01,4011.00,4011.50,4011.00,4011.50,14,0
05/11/2022,01:09:03,4011.75,4011.75,4011.75,4011.75,1,0
05/11/2022,01:09:06,4012.00,4012.50,4012.00,4012.50,17,0
05/11/2022,01:09:07,4012.75,4013.00,4012.75,4013.00,11,0
05/11/2022,01:09:08,4013.25,4013.25,4013.00,4013.00,8,7
05/11/2022,01:09:09,4012.75,4013.00,4012.75,4013.00,6,14
05/11/2022,01:09:11,4013.00,4013.25,4013.00,4013.25,5,0
05/11/2022,01:09:12,4013.25,4013.25,4013.00,4013.00,1,4
05/11/2022,01:09:13,4013.50,4013.50,4013.50,4013.50,1,0
05/11/2022,01:09:14,4013.25,4013.50,4013.25,4013.50,14,1
05/11/2022,01:09:16,4013.50,4013.50,4013.50,4013.50,6,0
05/11/2022,01:09:17,4013.75,4014.25,4013.75,4014.25,42,1
05/11/2022,01:09:18,4014.25,4014.25,4014.00,4014.25,15,5
05/11/2022,01:09:19,4014.00,4014.25,4014.00,4014.25,1,1
05/11/2022,01:09:20,4014.00,4014.00,4013.75,4013.75,0,23
05/11/2022,01:09:21,4013.75,4013.75,4013.75,4013.75,0,13
05/11/2022,01:09:24,4014.00,4014.00,4014.00,4014.00,3,0
05/11/2022,01:09:26,4014.25,4014.25,4014.00,4014.00,4,1
05/11/2022,01:09:29,4014.25,4014.25,4014.25,4014.25,7,0
05/11/2022,01:09:30,4014.25,4014.25,4014.25,4014.25,1,0
05/11/2022,01:09:31,4014.00,4014.25,4014.00,4014.25,4,4
05/11/2022,01:09:34,4014.00,4014.25,4014.00,4014.25,11,17
05/11/2022,01:09:36,4014.25,4014.50,4014.25,4014.50,2,0
05/11/2022,01:09:38,4014.25,4014.25,4014.25,4014.25,0,12
05/11/2022,01:09:40,4014.25,4014.25,4014.25,4014.25,0,6
05/11/2022,01:09:43,4014.25,4014.25,4014.25,4014.25,0,9
05/11/2022,01:09:44,4014.25,4014.25,4014.25,4014.25,0,1
05/11/2022,01:09:45,4014.00,4014.00,4014.00,4014.00,0,5
05/11/2022,01:09:47,4014.00,4014.25,4014.00,4014.00,15,6
05/11/2022,01:09:48,4014.25,4014.25,4014.00,4014.00,1,4
05/11/2022,01:09:49,4013.75,4013.75,4013.75,4013.75,0,10
05/11/2022,01:09:51,4013.75,4013.75,4013.75,4013.75,0,2
05/11/2022,01:09:52,4014.00,4014.00,4014.00,4014.00,4,0
05/11/2022,01:09:53,4013.75,4013.75,4013.75,4013.75,0,3
05/11/2022,01:09:54,4013.75,4014.00,4013.75,4014.00,3,1
05/11/2022,01:09:55,4014.00,4014.00,4014.00,4014.00,4,0
05/11/2022,01:09:56,4013.75,4013.75,4013.75,4013.75,0,9
05/11/2022,01:09:57,4013.75,4013.75,4013.75,4013.75,0,6
05/11/2022,01:09:58,4014.00,4014.00,4013.75,4013.75,1,1
05/11/2022,01:10:00,4013.75,4014.00,4013.75,4014.00,12,3
05/11/2022,01:10:01,4014.25,4014.25,4013.75,4013.75,3,2
05/11/2022,01:10:02,4013.75,4013.75,4013.75,4013.75,0,4
05/11/2022,01:10:03,4013.75,4013.75,4013.75,4013.75,0,1
05/11/2022,01:10:04,4013.75,4013.75,4013.75,4013.75,0,4
05/11/2022,01:10:06,4014.00,4014.00,4014.00,4014.00,4,0
05/11/2022,01:10:07,4013.75,4013.75,4013.75,4013.75,0,1
05/11/2022,01:10:08,4013.75,4013.75,4013.75,4013.75,0,2
05/11/2022,01:10:10,4013.75,4014.00,4013.75,4014.00,12,1
05/11/2022,01:10:11,4014.25,4014.25,4014.25,4014.25,6,0
05/11/2022,01:10:14,4014.25,4014.25,4014.25,4014.25,3,0
05/11/2022,01:10:18,4014.50,4014.75,4014.50,4014.75,17,0
05/11/2022,01:10:19,4014.75,4015.00,4014.75,4015.00,25,0
05/11/2022,01:10:20,4014.75,4014.75,4014.75,4014.75,0,1
05/11/2022,01:10:22,4015.00,4015.00,4015.00,4015.00,1,0
05/11/2022,01:10:23,4015.00,4015.00,4015.00,4015.00,8,0
05/11/2022,01:10:24,4015.25,4015.50,4015.25,4015.25,9,3
05/11/2022,01:10:25,4015.25,4015.50,4015.25,4015.50,3,2
05/11/2022,01:10:26,4015.25,4015.25,4015.00,4015.00,1,13
05/11/2022,01:10:28,4015.00,4015.00,4015.00,4015.00,0,22
05/11/2022,01:10:29,4015.25,4015.25,4015.25,4015.25,1,0
05/11/2022,01:10:30,4015.00,4015.25,4015.00,4015.25,6,1
05/11/2022,01:10:31,4015.00,4015.00,4015.00,4015.00,0,1
05/11/2022,01:10:32,4015.00,4015.00,4014.75,4014.75,0,12
05/11/2022,01:10:33,4014.75,4014.75,4014.75,4014.75,0,4
05/11/2022,01:10:35,4015.00,4015.00,4015.00,4015.00,19,0
05/11/2022,01:10:37,4015.00,4015.00,4015.00,4015.00,4,0
05/11/2022,01:10:38,4014.75,4014.75,4014.75,4014.75,0,4
05/11/2022,01:10:39,4014.50,4014.50,4014.25,4014.50,3,10
05/11/2022,01:10:41,4014.75,4014.75,4014.75,4014.75,1,0
05/11/2022,01:10:42,4015.00,4015.00,4015.00,4015.00,1,0
05/11/2022,01:10:43,4014.75,4015.00,4014.75,4015.00,11,5
05/11/2022,01:10:46,4015.00,4015.00,4015.00,4015.00,4,0
05/11/2022,01:10:47,4015.00,4015.00,4015.00,4015.00,1,0
05/11/2022,01:10:48,4015.25,4015.25,4015.25,4015.25,4,0
05/11/2022,01:10:49,4015.50,4015.50,4015.50,4015.50,14,0
05/11/2022,01:10:50,4015.75,4015.75,4015.50,4015.75,13,1
05/11/2022,01:10:52,4015.50,4015.50,4015.50,4015.50,0,6
05/11/2022,01:10:53,4015.25,4015.50,4015.25,4015.50,5,6
05/11/2022,01:10:54,4015.50,4015.50,4015.50,4015.50,1,0
05/11/2022,01:10:56,4015.25,4015.50,4015.25,4015.50,3,8
05/11/2022,01:10:57,4015.50,4015.50,4015.50,4015.50,1,0
05/11/2022,01:10:58,4015.75,4015.75,4015.75,4015.75,6,0
05/11/2022,01:11:01,4015.75,4016.00,4015.50,4016.00,9,1
05/11/2022,01:11:03,4016.00,4016.00,4015.75,4015.75,2,5
05/11/2022,01:11:05,4015.75,4015.75,4015.75,4015.75,0,13
05/11/2022,01:11:07,4015.75,4015.75,4015.75,4015.75,0,1
05/11/2022,01:11:11,4015.50,4015.50,4015.50,4015.50,0,1
05/11/2022,01:11:12,4015.75,4016.00,4015.75,4016.00,8,0
05/11/2022,01:11:13,4015.75,4015.75,4015.75,4015.75,0,1
05/11/2022,01:11:14,4015.75,4015.75,4015.75,4015.75,0,2
05/11/2022,01:11:15,4015.75,4016.00,4015.75,4016.00,5,1
05/11/2022,01:11:16,4016.25,4016.25,4016.00,4016.00,2,1
05/11/2022,01:11:18,4016.00,4016.00,4016.00,4016.00,0,3
05/11/2022,01:11:19,4016.00,4016.00,4015.75,4015.75,0,15
05/11/2022,01:11:20,4015.75,4015.75,4015.75,4015.75,0,3
05/11/2022,01:11:23,4015.50,4015.50,4015.25,4015.25,0,10
05/11/2022,01:11:24,4015.50,4015.50,4015.50,4015.50,5,0
05/11/2022,01:11:25,4015.25,4015.25,4015.25,4015.25,0,4
05/11/2022,01:11:27,4015.50,4016.75,4015.50,4016.50,229,102
05/11/2022,01:11:28,4016.75,4016.75,4016.75,4016.75,10,0
05/11/2022,01:11:29,4016.75,4017.00,4016.50,4017.00,75,1
05/11/2022,01:11:30,4017.00,4017.00,4017.00,4017.00,13,0
05/11/2022,01:11:31,4017.00,4017.00,4017.00,4017.00,1,0
05/11/2022,01:11:32,4017.00,4017.00,4016.75,4017.00,88,1
05/11/2022,01:11:33,4017.00,4017.00,4016.75,4016.75,13,1
05/11/2022,01:11:34,4017.00,4017.00,4017.00,4017.00,16,0
05/11/2022,01:11:35,4017.00,4017.00,4017.00,4017.00,9,0
05/11/2022,01:11:36,4017.00,4017.00,4016.75,4016.75,11,16
05/11/2022,01:11:37,4016.75,4016.75,4016.75,4016.75,0,11
05/11/2022,01:11:38,4016.75,4016.75,4016.75,4016.75,0,17
05/11/2022,01:11:40,4016.75,4017.00,4016.75,4017.00,62,6
05/11/2022,01:11:41,4017.00,4017.00,4017.00,4017.00,29,0
05/11/2022,01:11:45,4016.75,4016.75,4016.75,4016.75,0,14
05/11/2022,01:11:46,4017.00,4017.00,4017.00,4017.00,4,0
05/11/2022,01:11:47,4017.00,4017.00,4017.00,4017.00,10,0
05/11/2022,01:11:48,4017.00,4017.00,4016.75,4016.75,9,5
05/11/2022,01:11:50,4017.00,4017.00,4017.00,4017.00,8,0
05/11/2022,01:11:54,4017.00,4017.00,4017.00,4017.00,17,0
05/11/2022,01:11:55,4016.75,4016.75,4016.75,4016.75,0,1
05/11/2022,01:11:58,4016.75,4016.75,4016.00,4016.25,44,115
05/11/2022,01:11:59,4016.50,4016.50,4016.25,4016.25,1,4
05/11/2022,01:12:00,4016.00,4016.00,4015.75,4015.75,13,14
05/11/2022,01:12:01,4016.00,4016.00,4015.75,4015.75,6,5
05/11/2022,01:12:02,4015.75,4015.75,4015.75,4015.75,0,1
05/11/2022,01:12:03,4016.00,4016.00,4015.75,4015.75,10,1
05/11/2022,01:12:04,4015.75,4015.75,4015.50,4015.50,0,7
05/11/2022,01:12:05,4015.50,4015.75,4015.50,4015.75,3,4
05/11/2022,01:12:06,4015.75,4016.25,4015.75,4016.25,67,0
05/11/2022,01:12:07,4016.50,4016.50,4016.50,4016.50,4,0
05/11/2022,01:12:08,4016.25,4016.25,4016.25,4016.25,0,3
05/11/2022,01:12:09,4016.25,4016.25,4016.25,4016.25,0,1
05/11/2022,01:12:11,4016.00,4016.00,4016.00,4016.00,0,6
05/11/2022,01:12:12,4016.00,4016.25,4016.00,4016.25,9,5
05/11/2022,01:12:18,4016.00,4016.25,4016.00,4016.25,6,22
05/11/2022,01:12:20,4016.25,4016.25,4016.25,4016.25,14,0
05/11/2022,01:12:21,4016.50,4016.50,4016.50,4016.50,8,0
05/11/2022,01:12:22,4016.50,4016.50,4016.25,4016.25,1,1
05/11/2022,01:12:24,4016.50,4016.50,4016.50,4016.50,2,0
05/11/2022,01:12:25,4016.50,4016.50,4016.50,4016.50,1,0
05/11/2022,01:12:26,4016.50,4016.50,4016.50,4016.50,4,0
05/11/2022,01:12:27,4016.50,4016.50,4016.50,4016.50,1,0
05/11/2022,01:12:29,4016.75,4016.75,4016.75,4016.75,34,0
05/11/2022,01:12:30,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:12:31,4016.50,4016.50,4016.50,4016.50,0,4
05/11/2022,01:12:32,4016.50,4016.50,4016.50,4016.50,0,8
05/11/2022,01:12:33,4016.75,4016.75,4016.75,4016.75,5,0
05/11/2022,01:12:34,4017.00,4017.00,4017.00,4017.00,22,0
05/11/2022,01:12:37,4017.00,4017.00,4016.75,4016.75,2,23
05/11/2022,01:12:38,4016.75,4017.00,4016.75,4016.75,5,3
05/11/2022,01:12:41,4016.75,4017.00,4016.75,4016.75,13,16
05/11/2022,01:12:42,4017.00,4017.00,4016.50,4016.75,33,23
05/11/2022,01:12:43,4016.75,4016.75,4016.75,4016.75,5,0
05/11/2022,01:12:45,4016.50,4016.50,4016.50,4016.50,0,7
05/11/2022,01:12:49,4016.50,4016.50,4016.50,4016.50,0,3
05/11/2022,01:12:50,4016.25,4016.50,4016.25,4016.50,2,7
05/11/2022,01:12:52,4016.50,4016.50,4016.50,4016.50,4,0
05/11/2022,01:12:53,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:12:54,4016.50,4016.75,4016.50,4016.50,1,4
05/11/2022,01:12:55,4016.50,4016.50,4016.50,4016.50,0,1
05/11/2022,01:12:56,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:12:57,4016.75,4016.75,4016.75,4016.75,11,0
05/11/2022,01:13:00,4016.75,4016.75,4016.50,4016.50,1,8
05/11/2022,01:13:02,4016.25,4016.25,4016.25,4016.25,0,44
05/11/2022,01:13:03,4016.25,4016.25,4016.25,4016.25,0,1
05/11/2022,01:13:04,4016.25,4016.25,4016.25,4016.25,0,1
05/11/2022,01:13:05,4016.25,4016.25,4016.25,4016.25,0,3
05/11/2022,01:13:06,4016.25,4016.25,4016.25,4016.25,0,3
05/11/2022,01:13:07,4016.00,4016.75,4016.00,4016.75,76,178
05/11/2022,01:13:08,4016.75,4016.75,4016.75,4016.75,9,0
05/11/2022,01:13:10,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:13:12,4016.75,4016.75,4016.75,4016.75,9,0
05/11/2022,01:13:13,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:13:15,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:13:16,4016.75,4016.75,4016.75,4016.75,14,0
05/11/2022,01:13:17,4016.75,4016.75,4016.75,4016.75,2,0
05/11/2022,01:13:18,4016.75,4016.75,4016.75,4016.75,1,0
05/11/2022,01:13:20,4016.75,4016.75,4016.75,4016.75,7,0
05/11/2022,01:13:23,4016.75,4016.75,4016.75,4016.75,3,0
05/11/2022,01:13:24,4016.75,4018.50,4016.75,4018.50,336,59
05/11/2022,01:13:25,4018.25,4018.25,4017.50,4017.75,18,79
05/11/2022,01:13:26,4017.75,4018.25,4017.75,4018.25,12,0
05/11/2022,01:13:27,4018.00,4018.00,4018.00,4018.00,0,7
05/11/2022,01:13:28,4018.00,4018.00,4018.00,4018.00,0,3
05/11/2022,01:13:29,4018.25,4018.25,4018.25,4018.25,3,0
05/11/2022,01:13:31,4018.00,4018.00,4018.00,4018.00,0,5
05/11/2022,01:13:32,4018.25,4018.25,4018.25,4018.25,14,0
05/11/2022,01:13:33,4018.00,4018.25,4018.00,4018.25,1,1
05/11/2022,01:13:35,4018.00,4018.00,4018.00,4018.00,0,42
05/11/2022,01:13:36,4018.25,4018.50,4018.25,4018.50,139,0
05/11/2022,01:13:37,4018.50,4018.50,4018.25,4018.50,5,15
05/11/2022,01:13:38,4018.25,4018.25,4018.25,4018.25,0,11
05/11/2022,01:13:39,4018.25,4018.50,4018.25,4018.50,5,1
05/11/2022,01:13:41,4018.50,4018.50,4018.50,4018.50,1,0
05/11/2022,01:13:42,4018.50,4018.50,4018.50,4018.50,4,0
05/11/2022,01:13:43,4018.50,4018.50,4018.50,4018.50,1,0
05/11/2022,01:13:44,4018.25,4018.50,4018.25,4018.50,118,33
05/11/2022,01:13:46,4018.25,4018.25,4018.00,4018.00,0,43
05/11/2022,01:13:47,4018.00,4018.00,4018.00,4018.00,0,15
05/11/2022,01:13:48,4017.75,4017.75,4017.75,4017.75,0,15
05/11/2022,01:13:49,4017.75,4018.00,4017.75,4017.75,5,18
05/11/2022,01:13:50,4017.75,4017.75,4017.75,4017.75,0,4
05/11/2022,01:13:53,4017.75,4017.75,4017.75,4017.75,0,5
05/11/2022,01:13:55,4017.75,4017.75,4017.75,4017.75,0,5
05/11/2022,01:14:00,4017.75,4017.75,4017.50,4017.50,0,3
05/11/2022,01:14:02,4017.50,4017.50,4017.50,4017.50,0,1
05/11/2022,01:14:03,4017.50,4017.50,4017.50,4017.50,0,11
05/11/2022,01:14:05,4017.50,4017.50,4017.50,4017.50,0,5
05/11/2022,01:14:06,4017.25,4017.25,4017.25,4017.25,0,9
05/11/2022,01:14:07,4017.50,4017.75,4017.50,4017.50,10,1
05/11/2022,01:14:08,4017.50,4017.50,4017.50,4017.50,0,2
05/11/2022,01:14:10,4017.25,4017.75,4017.00,4017.75,58,88
05/11/2022,01:14:11,4017.75,4017.75,4017.75,4017.75,6,0
05/11/2022,01:14:13,4018.00,4018.00,4018.00,4018.00,28,0
05/11/2022,01:14:15,4018.00,4018.00,4018.00,4018.00,1,0
05/11/2022,01:14:18,4018.25,4018.25,4018.25,4018.25,1,0
05/11/2022,01:14:19,4018.25,4018.25,4018.25,4018.25,1,0
05/11/2022,01:14:20,4018.00,4018.00,4018.00,4018.00,0,9
05/11/2022,01:14:21,4018.25,4018.25,4018.25,4018.25,2,0
05/11/2022,01:14:23,4018.25,4018.25,4018.25,4018.25,1,0
05/11/2022,01:14:24,4018.25,4018.25,4018.25,4018.25,1,0
05/11/2022,01:14:25,4018.00,4018.00,4018.00,4018.00,0,2
05/11/2022,01:14:27,4017.75,4017.75,4017.75,4017.75,0,9
05/11/2022,01:14:28,4017.75,4017.75,4017.75,4017.75,0,10
05/11/2022,01:14:29,4018.00,4018.00,4018.00,4018.00,12,0
05/11/2022,01:14:30,4017.75,4018.00,4017.75,4018.00,1,6
05/11/2022,01:14:32,4018.00,4018.00,4018.00,4018.00,3,0
05/11/2022,01:14:33,4017.75,4017.75,4017.75,4017.75,0,19
05/11/2022,01:14:34,4017.50,4017.50,4017.50,4017.50,0,7
05/11/2022,01:14:35,4017.50,4017.50,4017.50,4017.50,0,2
05/11/2022,01:14:36,4017.25,4017.25,4017.25,4017.25,0,11
05/11/2022,01:14:37,4017.50,4017.50,4017.50,4017.50,69,0
05/11/2022,01:14:39,4017.50,4018.00,4017.50,4018.00,90,2
05/11/2022,01:14:41,4017.75,4017.75,4017.75,4017.75,0,16
05/11/2022,01:14:44,4018.00,4018.00,4018.00,4018.00,10,0
05/11/2022,01:14:45,4018.00,4018.00,4018.00,4018.00,12,0
05/11/2022,01:14:46,4017.75,4017.75,4017.75,4017.75,0,8
05/11/2022,01:14:47,4018.00,4018.00,4018.00,4018.00,1,0
05/11/2022,01:14:49,4018.00,4018.00,4018.00,4018.00,18,0
05/11/2022,01:14:50,4018.00,4018.00,4018.00,4018.00,1,0
05/11/2022,01:14:54,4018.25,4018.25,4018.25,4018.25,7,0
05/11/2022,01:14:56,4018.00,4018.00,4018.00,4018.00,0,14
05/11/2022,01:14:57,4018.00,4018.00,4018.00,4018.00,0,2
05/11/2022,01:14:59,4018.25,4018.25,4018.25,4018.25,18,0
05/11/2022,01:15:00,4018.25,4018.25,4018.25,4018.25,1,0
05/11/2022,01:15:01,4018.25,4018.25,4018.25,4018.25,4,0
05/11/2022,01:15:02,4018.00,4018.50,4018.00,4018.25,62,19
05/11/2022,01:15:03,4018.25,4018.25,4018.25,4018.25,0,1
05/11/2022,01:15:04,4018.50,4018.50,4018.25,4018.25,26,11
05/11/2022,01:15:05,4018.50,4018.50,4018.50,4018.50,6,0
05/11/2022,01:15:06,4018.25,4018.25,4018.25,4018.25,0,1
05/11/2022,01:15:07,4018.25,4018.25,4018.25,4018.25,0,16
05/11/2022,01:15:08,4018.00,4018.25,4018.00,4018.25,1,8
