entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,side,pnl,pnl%,pnl%_adj,status
2022-04-08,09:41:00,4511.13171413559,2022-04-08,09:43:00,4511.37556494204,short,-0.24385080644970003,-5.405242878575578e-05,5.405242878575578e-05,win
2022-04-08,10:52:00,4498.36064466389,2022-04-08,11:25:00,4501.5548525771,short,-3.194207913210448,-0.000709578805061506,0.000709578805061506,win
2022-04-08,12:22:00,4499.72758870641,2022-04-08,12:30:00,4500.21710483544,long,-0.4895161290305623,-0.00010877611404669363,-0.00010877611404669363,lose
2022-04-08,12:32:00,4500.3394838677,2022-04-08,12:35:00,4500.52305241608,long,-0.1835685483792986,-4.0788269772495944e-05,-4.0788269772495944e-05,lose
2022-04-08,13:00:00,4490.31869398821,2022-04-08,13:17:00,4486.33517584305,short,3.9835181451599055,0.0008879225445770356,-0.0008879225445770356,lose
2022-04-08,13:33:00,4488.52157222887,2022-04-08,14:00:00,4483.7612998744,long,4.760272354470544,0.0010616694413692063,0.0010616694413692063,win
2022-04-11,06:30:00,4483.70565471311,2022-04-11,06:31:00,4483.65000955182,long,0.05564516128924879,1.241068352131336e-05,1.241068352131336e-05,win
2022-04-11,09:46:00,4428.59103566079,2022-04-11,09:54:00,4428.10635824144,short,0.4846774193501915,0.0001094547827307224,-0.0001094547827307224,lose
2022-04-11,09:58:00,4427.28913318979,2022-04-11,10:01:00,4427.21866948012,short,0.07046370966963877,1.5916021983697348e-05,-1.5916021983697348e-05,lose
2022-04-11,10:24:00,4426.67844770592,2022-04-11,10:30:00,4428.8556671106,long,-2.1772194046798177,-0.0004915986359294022,-0.0004915986359294022,lose
2022-04-11,11:01:00,4430.33504022884,2022-04-11,11:06:00,4430.501370874,long,-0.16633064516008744,-3.754217214635425e-05,-3.754217214635425e-05,lose
2022-04-11,11:13:00,4430.73423377723,2022-04-11,11:15:00,4430.80076603529,long,-0.0665322580598513,-1.501585414764861e-05,-1.501585414764861e-05,lose
2022-04-11,11:32:00,4423.87809567737,2022-04-11,11:45:00,4420.1727025322,short,3.705393145170092,0.0008382914864497604,-0.0008382914864497604,lose
2022-04-11,12:02:00,4438.43662859778,2022-04-11,12:03:00,4438.86319109778,short,-0.4265624999998181,-9.609723968406758e-05,9.609723968406758e-05,win
2022-04-11,12:40:00,4417.1851540894,2022-04-11,12:42:00,4416.20178715391,short,0.9833669354902668,0.00022267255503383154,-0.00022267255503383154,lose
2022-04-11,12:45:00,4414.72673675069,2022-04-11,12:52:00,4411.28495247649,long,3.4417842742004723,0.0007802226134288048,0.0007802226134288048,win
2022-04-11,12:54:00,4410.30158554101,2022-04-11,12:59:00,4407.8431682023,long,2.4584173387102055,0.0005577370257736636,0.0005577370257736636,win
2022-04-11,13:05:00,4406.9764383423,2022-04-11,13:12:00,4404.87255729391,short,2.103881048389667,0.0004776258611400852,-0.0004776258611400852,lose
2022-04-11,13:38:00,4407.50955724426,2022-04-11,13:59:00,4406.12825684104,short,1.3813004032199387,0.00031349527809942934,-0.00031349527809942934,lose
2022-04-12,07:48:00,4442.46576302752,2022-04-12,07:50:00,4441.65275899526,long,0.8130040322594141,0.00018304088058496149,0.00018304088058496149,win
2022-04-12,07:57:00,4438.80724488236,2022-04-12,08:02:00,4436.77473480171,long,2.0325100806494447,0.0004581053134626867,0.0004581053134626867,win
2022-04-12,08:09:00,4436.19344631163,2022-04-12,08:14:00,4435.62212574711,long,0.5713205645206472,0.00012880280337768113,0.00012880280337768113,win
2022-04-12,09:17:00,4440.41601818927,2022-04-12,09:20:00,4439.45235891507,short,0.9636592741999266,0.0002170671506958044,-0.0002170671506958044,lose
2022-04-12,09:23:00,4438.48869964088,2022-04-12,09:24:00,4438.16747988281,long,0.32121975807058334,7.237666436132884e-05,7.237666436132884e-05,win
2022-04-12,10:13:00,4428.6020541172,2022-04-12,10:30:00,4427.57211460107,short,1.0299395161300708,0.00023261947845720776,-0.00023261947845720776,lose
2022-04-12,10:33:00,4427.39036056881,2022-04-12,10:38:00,4427.08743718172,short,0.3029233870902317,6.842498400772001e-05,-6.842498400772001e-05,lose
2022-04-12,10:39:00,4427.0268525043,2022-04-12,10:42:00,4426.84509847204,long,0.18175403225995979,4.1057237878616704e-05,4.1057237878616704e-05,win
2022-04-12,11:45:00,4398.7209473053,2022-04-12,11:46:00,4394.39995446127,short,4.3209928440301155,0.0009832953051174265,-0.0009832953051174265,lose
2022-04-12,12:03:00,4391.84652704191,2022-04-12,12:07:00,4391.2457205903,long,0.6008064516099694,0.00013681913740160034,0.00013681913740160034,win
2022-04-12,13:06:00,4391.54281634761,2022-04-12,13:09:00,4392.08066917019,short,-0.5378528225801347,-0.000122459686670906,0.000122459686670906,win
2022-04-12,13:22:00,4397.10008621675,2022-04-12,13:30:00,4398.30371524901,long,-1.203629032259414,-0.0002736575530439822,-0.0002736575530439822,lose
2022-04-12,13:34:00,4398.90552976513,2022-04-12,14:00:00,4396.75276530336,long,2.152764461769948,0.0004896259982498652,0.0004896259982498652,win
2022-04-13,06:32:00,4396.76758385175,2022-04-13,06:34:00,4396.777462884,short,-0.009879032249955344,-2.2468802056696546e-06,2.2468802056696546e-06,win
2022-04-13,06:51:00,4412.10536341455,2022-04-13,06:56:00,4414.92769204359,long,-2.8223286290394753,-0.0006392695024486361,-0.0006392695024486361,lose
2022-04-13,09:04:00,4420.75852279383,2022-04-13,09:21:00,4418.53669819706,short,2.221824596769693,0.0005028417208068348,-0.0005028417208068348,lose
2022-04-13,09:27:00,4426.43679224122,2022-04-13,09:35:00,4428.35614707993,long,-1.9193548387102055,-0.000433423775089925,-0.000433423775089925,lose
2022-04-13,09:40:00,4429.55574385412,2022-04-13,09:44:00,4430.51542127348,short,-0.9596774193596502,-0.00021660626995034793,0.00021660626995034793,win
2022-04-13,11:31:00,4433.26904643707,2022-04-13,11:37:00,4433.79888514675,long,-0.529838709680007,-0.00011949994201476688,-0.00011949994201476688,lose
2022-04-13,11:41:00,4434.1521109532,2022-04-13,11:53:00,4435.21178837256,short,-1.059677419360014,-0.0002389237470323824,0.0002389237470323824,win
2022-04-13,13:14:00,4440.92838122684,2022-04-13,13:59:00,4439.87711110311,long,1.051270123730319,0.00023677910388575363,0.00023677910388575363,win
2022-04-14,06:30:00,4439.88240344182,2022-04-14,06:34:00,4443.96124066747,short,-4.078837225649295,-0.0009178381639162181,0.0009178381639162181,win
2022-04-14,06:40:00,4444.87363986102,2022-04-14,06:43:00,4445.32983945779,long,-0.456199596769693,-0.00010262446505548972,-0.00010262446505548972,lose
2022-04-14,07:09:00,4426.52923518934,2022-04-14,07:22:00,4416.90700736676,long,9.622227822580498,0.0021784990733406673,0.0021784990733406673,win
2022-04-14,07:38:00,4424.94507211787,2022-04-14,07:40:00,4425.16190679529,long,-0.21683467741968343,-4.9000394106824e-05,-4.9000394106824e-05,lose
2022-04-14,07:47:00,4425.92082816626,2022-04-14,07:50:00,4426.24608018239,short,-0.32525201612952515,-7.348258778150374e-05,7.348258778150374e-05,win
2022-04-14,07:59:00,4427.22183623077,2022-04-14,08:13:00,4426.44677209192,long,0.7750641388502117,0.00017509848841679165,0.00017509848841679165,win
2022-04-14,08:15:00,4426.65594547902,2022-04-14,08:21:00,4427.28346564031,long,-0.6275201612897945,-0.0001417393230318531,-0.0001417393230318531,lose
2022-04-14,08:24:00,4427.59722572095,2022-04-14,08:26:00,4427.80639910805,short,-0.20917338710023614,-4.724086110508008e-05,4.724086110508008e-05,win
2022-04-14,08:31:00,4428.32933257579,2022-04-14,08:38:00,4428.28153006613,long,0.047802509660868964,1.0794821724058323e-05,1.0794821724058323e-05,win
2022-04-14,09:20:00,4416.51273422359,2022-04-14,09:28:00,4415.74660519133,long,0.7661290322603236,0.00017349931976617938,0.00017349931976617938,win
2022-04-14,09:42:00,4407.72391898216,2022-04-14,10:03:00,4400.132588337,short,7.591330645160269,0.0017252504311533468,-0.0017252504311533468,lose
2022-04-14,10:12:00,4409.31845362167,2022-04-14,10:14:00,4409.56290926684,short,-0.2444556451691824,-5.5437613704412136e-05,5.5437613704412136e-05,win
2022-04-14,10:35:00,4412.12969354103,2022-04-14,10:45:00,4412.7858968281,short,-0.6562032870697294,-0.00014870499099928214,0.00014870499099928214,win
2022-04-14,11:54:00,4410.14295287897,2022-04-14,11:58:00,4408.93650126607,long,1.2064516129003096,0.00027363778374978054,0.00027363778374978054,win
2022-04-14,12:07:00,4406.22198513704,2022-04-14,12:09:00,4405.61875933058,long,0.6032258064597045,0.00013692192616132637,0.00013692192616132637,win
2022-04-14,12:50:00,4395.09530361164,2022-04-14,12:51:00,4394.72579756325,long,0.36950604838966683,8.407943189414624e-05,8.407943189414624e-05,win
2022-04-14,12:53:00,4393.98678546647,2022-04-14,12:59:00,4391.76974917615,long,2.217036290319811,0.0005048161486005398,0.0005048161486005398,win
2022-04-14,13:16:00,4385.48814635357,2022-04-14,13:59:00,4386.83793388542,short,-1.34978753184987,-0.000307690311835751,0.000307690311835751,win
2022-04-18,06:30:00,4386.85305485316,2022-04-18,06:31:00,4386.8681758209,long,-0.015120967740585911,-3.4468707822421507e-06,-3.4468707822421507e-06,lose
2022-04-18,09:24:00,4370.09794814519,2022-04-18,09:33:00,4366.72929895164,short,3.3686491935495724,0.0007714353152961095,-0.0007714353152961095,lose
2022-04-18,10:03:00,4374.2940276853,2022-04-18,10:07:00,4374.93374542723,long,-0.6397177419303262,-0.00014622341254855176,-0.00014622341254855176,lose
2022-04-18,10:18:00,4376.69296921755,2022-04-18,10:27:00,4380.44443805888,long,-3.7514688413302792,-0.0008564128353589773,-0.0008564128353589773,lose
2022-04-18,10:29:00,4380.71883322017,2022-04-18,10:31:00,4380.99322838146,short,-0.2743951612892488,-6.263309413756524e-05,6.263309413756524e-05,win
2022-04-18,10:58:00,4411.47453763506,2022-04-18,10:59:00,4412.23663440926,long,-0.7620967741995628,-0.00017272345917629384,-0.00017272345917629384,lose
2022-04-18,11:48:00,4394.69141961972,2022-04-18,12:01:00,4396.28860424636,short,-1.5971846266393186,-0.0003633029517435826,0.0003633029517435826,win
2022-04-18,12:30:00,4381.99056581967,2022-04-18,12:32:00,4381.09963840032,long,0.8909274193501915,0.00020335703199747535,0.00020335703199747535,win
2022-04-18,12:44:00,4375.75407388419,2022-04-18,12:46:00,4374.86314646484,long,0.8909274193501915,0.00020364692323471267,0.00020364692323471267,win
2022-04-18,12:52:00,4372.19036420677,2022-04-18,12:53:00,4371.74490049709,short,0.4454637096796432,0.00010189608950628148,-0.00010189608950628148,lose
2022-04-19,06:42:00,4396.77923152908,2022-04-19,06:43:00,4396.62081419037,short,0.15841733871002361,3.603161277832001e-05,-3.603161277832001e-05,lose
2022-04-19,07:35:00,4439.46848953137,2022-04-19,07:40:00,4441.49142299911,long,-2.0229334677396764,-0.0004554626532125017,-0.0004554626532125017,lose
2022-04-19,07:41:00,4441.89600969266,2022-04-19,07:46:00,4443.9189431604,short,-2.0229334677396764,-0.00045521385372093714,0.00045521385372093714,win
2022-04-19,07:52:00,4446.34646332169,2022-04-19,08:00:00,4449.58315687008,long,-3.236693548389667,-0.000727415003671128,-0.000727415003671128,lose
2022-04-19,08:15:00,4445.83865194636,2022-04-19,08:24:00,4446.57670638185,short,-0.7380544354900849,-0.00016598261634181988,0.00016598261634181988,win
2022-04-19,08:29:00,4446.98673662378,2022-04-19,08:33:00,4447.31476081733,short,-0.32802419354993617,-7.375780919305353e-05,7.375780919305353e-05,win
2022-04-19,08:39:00,4446.88114071935,2022-04-19,08:51:00,4447.85432620322,short,-0.9731854838701111,-0.00021879886626163803,0.00021879886626163803,win
2022-04-19,09:01:00,4448.66531410644,2022-04-19,09:23:00,4448.97488225506,long,-0.3095681486202011,-6.958190522832197e-05,-6.958190522832197e-05,lose
2022-04-19,09:25:00,4448.99433790022,2022-04-19,09:28:00,4449.02352136797,short,-0.029183467750044656,-6.559522018667607e-06,6.559522018667607e-06,win
2022-04-19,09:29:00,4449.03324919055,2022-04-19,09:39:00,4446.53016250017,long,2.5030866903798596,0.0005629303296961208,0.0005629303296961208,win
2022-04-19,09:51:00,4445.99729959694,2022-04-19,10:09:00,4445.43618540699,short,0.5611141899498762,0.00012622252722738203,-0.00012622252722738203,lose
2022-04-19,10:45:00,4439.36497729229,2022-04-19,10:48:00,4438.95383817939,long,0.41113911289994576,9.262072278470868e-05,9.262072278470868e-05,win
2022-04-19,12:50:00,4464.60939891589,2022-04-19,12:51:00,4464.73802794814,short,-0.12862903225050104,-2.8809984246591647e-05,2.8809984246591647e-05,win
2022-04-19,12:53:00,4464.99528601266,2022-04-19,12:54:00,4465.12391504492,long,-0.12862903226050548,-2.8807494418470192e-05,-2.8807494418470192e-05,lose
2022-04-20,06:30:00,4443.74508608097,2022-04-20,06:31:00,4443.79427962935,short,-0.04919354837966239,-1.1070167807991638e-05,1.1070167807991638e-05,win
2022-04-20,07:56:00,4483.65837864776,2022-04-20,08:00:00,4485.6357980026,long,-1.977419354839185,-0.000440833684205888,-0.000440833684205888,lose
2022-04-20,08:24:00,4462.43864566438,2022-04-20,08:30:00,4459.06848437406,short,3.370161290319629,0.000755799401181978,-0.000755799401181978,lose
2022-04-20,09:52:00,4475.42988974526,2022-04-20,10:08:00,4483.14601877752,short,-7.716129032260142,-0.0017211415822597775,0.0017211415822597775,win
2022-04-20,10:25:00,4475.11188926477,2022-04-20,10:40:00,4475.07030660348,long,0.04158266128979449,9.292068825939026e-06,9.292068825939026e-06,win
2022-04-20,10:43:00,4475.06199007122,2022-04-20,10:47:00,4475.05090136154,short,0.011088709679825115,2.477895765684579e-06,-2.477895765684579e-06,lose
2022-04-20,12:00:00,4450.3937043862,2022-04-20,12:02:00,4449.45136567653,short,0.9423387096694569,0.00021178761879236951,-0.00021178761879236951,lose
2022-04-20,12:28:00,4468.86667208626,2022-04-20,12:33:00,4471.63305313464,long,-2.766381048380026,-0.0006186511763170977,-0.0006186511763170977,lose
2022-04-20,13:04:00,4465.1516960952,2022-04-20,13:06:00,4465.0329460952,short,0.1187500000005457,2.659554843931211e-05,-2.659554843931211e-05,lose
2022-04-20,13:23:00,4464.0235710952,2022-04-20,13:47:00,4472.01297612436,short,-7.98940502915957,-0.001786534402251072,0.001786534402251072,win
2022-04-21,06:30:00,4471.03031828547,2022-04-21,06:31:00,4471.17789893063,short,-0.14758064516081504,-3.300710651576999e-05,3.300710651576999e-05,win
2022-04-21,07:48:00,4485.73212017903,2022-04-21,08:01:00,4481.23978146936,long,4.492338709669639,0.0010024767539211776,0.0010024767539211776,win
2022-04-21,09:07:00,4456.36855640776,2022-04-21,09:13:00,4453.2618023755,long,3.106754032259232,0.0006976356141024098,0.0006976356141024098,win
2022-04-21,09:26:00,4446.53050197227,2022-04-21,09:35:00,4447.28342404784,short,-0.752922075569586,-0.00016929932360465472,0.00016929932360465472,win
2022-04-21,09:46:00,4445.20040993494,2022-04-21,09:50:00,4444.44295025752,long,0.7574596774193196,0.00017042848471615635,0.00017042848471615635,win
2022-04-21,10:10:00,4431.16337176566,2022-04-21,10:17:00,4426.31770644308,short,4.845665322579407,0.001094739610653317,-0.001094739610653317,lose
2022-04-21,11:17:00,4417.31201498366,2022-04-21,11:21:00,4415.04790208043,short,2.2641129032308527,0.0005128172906490036,-0.0005128172906490036,lose
2022-04-21,12:42:00,4397.65614206344,2022-04-21,12:43:00,4397.68396464409,long,-0.02782258065053611,-6.326643950393951e-06,-6.326643950393951e-06,lose
2022-04-21,12:46:00,4397.76743238602,2022-04-21,12:48:00,4397.82307754731,long,-0.055645161290158285,-1.2652887646624755e-05,-1.2652887646624755e-05,lose
2022-04-21,12:53:00,4397.96219045054,2022-04-21,12:55:00,4398.01783561183,short,-0.055645161290158285,-1.2652327337048241e-05,1.2652327337048241e-05,win
2022-04-21,12:56:00,4398.04565819247,2022-04-21,12:57:00,4398.07348077312,long,-0.027822580649626616,-6.326083629826229e-06,-6.326083629826229e-06,lose
2022-04-21,13:13:00,4386.9453388321,2022-04-21,14:00:00,4384.89119688407,short,2.05414194802961,0.00046845904625625323,-0.00046845904625625323,lose
2022-04-22,06:30:00,4384.82078357762,2022-04-22,06:35:00,4384.46871704537,long,0.35206653225031914,8.029856180336026e-05,8.029856180336026e-05,win
2022-04-22,06:50:00,4362.44554852838,2022-04-22,06:56:00,4356.9717582058,short,5.473790322579589,0.0012563290804605831,-0.0012563290804605831,lose
2022-04-22,06:58:00,4355.14716143161,2022-04-22,06:59:00,4354.23486304451,short,0.9122983870993266,0.00020951979298189372,-0.00020951979298189372,lose
2022-04-22,07:00:00,4353.32256465741,2022-04-22,07:01:00,4352.41026627032,short,0.9122983870902317,0.000209607626872943,-0.000209607626872943,lose
2022-04-22,07:45:00,4337.27656360175,2022-04-22,07:51:00,4334.93432569853,short,2.3422379032199387,0.0005403168138753411,-0.0005403168138753411,lose
2022-04-22,07:56:00,4332.98246077917,2022-04-22,08:03:00,4330.24984989208,short,2.732610887089322,0.0006310515517153892,-0.0006310515517153892,lose
2022-04-22,08:19:00,4339.00239708161,2022-04-22,08:32:00,4339.58163095257,short,-0.5792338709597971,-0.00013347689252540818,0.00013347689252540818,win
2022-04-22,08:53:00,4319.33180462503,2022-04-22,09:02:00,4313.20871994761,long,6.123084677419683,0.001419612421977634,0.001419612421977634,win
2022-04-22,09:05:00,4311.1676917218,2022-04-22,09:08:00,4309.12666349599,short,2.041028225809896,0.00047365240922259133,-0.00047365240922259133,lose
2022-04-22,10:20:00,4311.05628848716,2022-04-22,10:21:00,4310.89666147103,long,0.15962701612988894,3.702872712230132e-05,3.702872712230132e-05,win
